Employer_id,employer_name,employer_address_1,employer_address_2,Geography_id,employer_num_employees,employer_phone,employer_phone_ext,employer_yr_estab
17480,Virginia Commonwealth University,Office Of The Provost,901 West Franklin Street,10288,10000,8048281345,,1838
17481,Children'S Hut Llc,510 Kennedy St Nw,None,8744,34,2027220885,,1990
17482,Clarksdale Municipal School District,P O Box 1088,101 Mcguire,606,500,6626278500,1021,1902
17483,Montefiore Medical Center,111 East 210Th Street,None,4139,20000,718-920-8440,,1884
17484,Synergy Infectious Disease Physicians Pllc,2151 E. Pecos Rd,Suite 1,39262,3,480-907-6337,0,2011
17485,"Pristine Rehab Care, Llc",706-B N. Diamond Bar Blvd,None,829,40,909-396-8900,,2007
17486,Clark Fork Valley Hospital,10 Kruger Road,None,27754,205,4068264800,64867,1971
17487,Cvidya Networks Inc.,8211 West Broward Blvd.,Suite 460,15473,20,+1.954.465.2400,,2000
17488,"Landy Energy Services, Inc.",3077 Outlet Center Dr.,3077 Outlet Center Dr.,3083,18,281-492 9877,,2000
17489,Bbdotq Usa Inc,2134 North Central Road,None,1113,7,201-461-4580,,2014
17490,Winter Property Management Llc,9 West 57Th Street,30Th Floor,3925,10,212-891-8800,,2014
17491,All Point Insurance Agency Llc,224 Johnson Avenue,None,1327,6,2014878710,,2010
17492,"Industrial Test Systems, Inc",1875 Langston Street,None,13471,45,8033299712,,1989
17493,Red Lorry Yellow Lorry Communications,"727 2Nd Street Suite 108,",None,1411,5,310 870 9822,,2009
17494,"The Pappas Group, Llc",4100 North Fairfax Dr,Suite 400,9851,57,240.223.4800,,2014
17495,"Cgn & Associates, Inc.",415 Sw Washington Street,None,28780,139,(309) 672-6400,2434,1995
17496,"Sung B. Kim, Cpa",16 W 32Nd Street #807,None,2341,2,212-213-1972,,2010
17497,Ventra Ohio Corp,5663 East 9 Mile Road,None,22200,3,5862021425,,2003
17498,Willett Engineering Co,3528 Habersham At Northlake,None,3437,13,7702709484,,1990
17499,Nexteer Automotive,3900 Holland Rd.,None,2951,243000,989-757-5169,,2008
17500,"Saadat Ansari, M.D.,Llc","201, Longwood Drive Se Ste 'B'",None,1523,12,256-536-9604,,2002
17501,"Fame Fashion House, Llc","214 West 39Th Street, Suite 403",None,3921,17,2122879032,,2008
17502,Ops Corp,875 N Michigan Ave,Suite 3214,28250,15,312 683 1900,,1995
17503,Woodruff-Sawyer And Company,50 California Street Floor 12,None,42206,378,415-399-2141,,1918
17504,"Quantros, Inc.",475 Sycamore Drive,None,2145,102,408-957-3300,,1999
17505,Quantcast Corporation,"201 3Rd Street, 2Nd Floor",None,42181,351,415-466-8705,,2005
17506,Seascape Consulting Llc,7 Sachem Street,None,3544,7,7176235554,,2011
17507,"Broadvision, Inc.","1700 Seaport Blvd, Suite 210",None,42145,190,650-331-1000,,1993
17508,Pike Solutions Inc,825 Georges Rd Suite #5,None,2397,7,6099451666,,2008
17509,Netcracker Technology Corporation,95 Sawyer Road,None,10850,622,781-419-3300,,1993
17510,"Vertex Consulting, Inc.",935 N. Plum Grove Road,Suite D,27993,35,847-240-5240,,1997
17511,Palayekar Companies Inc,Dba Palnar,"101 Interchange Plaza, Suite 105",729,41,6094260564,111,1997
17512,"Bodhtree Solutions, Inc","5994 W. Las Posita Blvd., Ste. 221",None,42390,125,408-409-2568,,2010
17513,Ctb/Mcgraw-Hill,20 Ryan Ranch Road,None,2195,570,609 426-5768,,2001
17514,"Ergoteles, Llc",150 E52Nd St,Suite 26002,3936,4,646-701-0015,,2012
17515,"Solomon America, Inc.",2552 Walnut Ave,Suite 210,3447,16,7145441733,,2005
17516,"H3 Technologies, Llc","71 Cavalier Blvd.,",Suite 206,18953,15,859-450-0505,,2006
17517,Yana Software Inc,"9951 Anderson Mill Rd, Ste 204",None,36926,20,5126926290,,2012
17518,Usertesting Inc.,"2672 Bayshore Parkway, Suite 703",None,42132,258,6505675626,,2007
17519,Netsync Network Solutions,2500 West Loop South #510,None,35807,138,713-218-5000,,2002
17520,Technolabsinc,300 East Royal Lane,Suite 120,34720,11,2142383258,,2012
17521,"Hadiamondstar Software Solutions, Llc","9477 B, Silver King Court",None,9775,46,7038760070,,2005
17522,"Nartal Systems, Inc.",2650 Route 130,Ste #E,729,28,7327883900,120,2007
17523,Infologitech Inc,3 Independence Way,Suite 403,2758,53,732-927-2460,202,2006
17524,Tradeweb Markets Llc,1177 Avenue Of The Americas,None,3960,613,201-536-5828,,2007
17525,Symplicity Corporation,1560 Wilson Blvd,Suite 550,9857,195,7033510200,,1996
17526,"Centaurus Technology Partners, Llc.",600 E. Las Colinas Blvd,Suite: 1350,34720,40,9725019858,108,2006
17527,"Pier 1 Services Company, A Delaware Statutory Trus",100 Pier 1 Place,None,35343,814,817-252-8317,,1962
17528,"Bracket Computing, Inc.",150 West Evelyn Ave.,Suite 200,42129,67,4084694500,,2011
17529,"Tintri, Inc",303 Ravendale Drive,None,42132,374,650-810-8200,,2008
17530,"Selerity, Inc.",7 W. 36Th,4Th Floor,3921,26,6466550719,,2008
17531,Segnik Group Inc,12600 Bissonnet St Ste A4,None,35896,9,7134848699,,1995
17532,"Total Validation Services, Inc.",2092 Omega Road,Suite I,42381,19,9258559100,,1997
17533,"Ncs Pearson, Inc.",5601 Green Valley Drive,None,25800,40000,952-681-3633,,1962
17534,"Argo Se, Inc",2150 E. Lake Cook Rd,Suite 520,422,3,847 520 2199,,2004
17535,"Eresearch Technology, Inc.",1818 Market Street,Suite 1000,8351,851,2159720420,,1977
17536,3S Network Inc,16301 Ne 8Th Street Suite 217,None,44020,200,4256430230,100,2001
17537,"Schneider Electric Usa, Inc.",800 Federal St,None,78,164000,978-794-0800,,1903
17538,Polyera Corporation,8045 Lamon Avenue,Suite 140,27898,50,8476777517,,2005
17539,"Walter Kidde Portable Equipment, Inc.",1016 Corporate Park Drive,None,11929,297,919-563-5911,,1988
17540,"Vascor, Ltd.",100 Farmers Bank Drive,None,1205,262,5025703262,,1987
17541,Transocean Offshore Deepwater Drilling Inc.,4 Greenway Plaza,None,35829,3708,7132327645,,1999
17542,"Jsw Steel Usa, Inc.",5200 East Mckinney Road,None,36213,850,2813835100,,2007
17543,New Flyer Of America,106 National Drive,None,16754,3500,256-241-1297,,1992
17544,"Wheeled Coach Industries, Inc.",2737 N. Forsyth Rd.,None,15074,609,407-677-7777,,1975
17545,Carbo Ceramics Inc,575 N Dairy Ashford,Ste 300,35872,723,2819216438,,1978
17546,Pravda Seo Inc,2900 Ocean Ave,2G,4442,6,6463343327,,2010
17547,Rochester Academy Charter School,841 Genesee Street,None,6108,52,585 467-9201,103,2008
17548,Loma Linda University,11060 Anderson St.,None,1861,3346,9095581000,45238,1905
17549,Athens Independent School District,104 Hawn Street,None,128,457,903-677-6905,,1891
17550,Ajo Unified School District #15,"P.O. Box 68,",111 N. Well Road,23,75,520-387-5618,,1896
17551,Waco Independent School District,501 Franklin Avenue,None,35685,2603,254-755-9415,,1948
17552,Garland Independent School District,501 South Jupiter,None,34726,7546,972-487-3023,,1950
17553,Richland School District One,1616 Richland Street,None,670,4300,(803) 231 - 7000,7426,1881
17554,"Tk20, Inc.",10801 North Mopac Expressway,"Building 3, Suite 740",36936,54,5124012000,822,2003
17555,"Southern Chinese Daily News,Llc","11122 Bellaire Blvd.,",None,35864,25,281-498-4310,,1979
17556,Spirit Physician Services Inc. â€“ Of Geisinger,C205 Grandview Avenue,None,7339,457,570-214-7834,,1995
17557,"Health Carousel, Llc",1700 Madison Road,Suite 100,20655,271,5136654544,,2004
17558,"Nelson Mane D.C., P.A.","1602 West Slight Avenue, Suite 500",None,15668,8,(813) 935-4744,,1985
17559,Vuesol Technologies Inc,4625 Alexander Dr,Suite 245,13587,3,6788620550,102,2015
17560,Open Society Foundations,224 West 57Th Street,None,3926,400,212-5480106,,1993
17561,Pear Tree Point School Inc.,90 Pear Tree Point Road,None,776,60,2036550030,222,1996
17562,Mercy Clinic Springfield Communities,"1965 S. Fremont, Suite 200",None,30877,9604,4178206650,,1976
17563,Jewish Federation Of Greater Toledo,6465 Sylvania Avenue,None,3339,28,419-885-4461,1371,1907
17564,Regal Beloit Corporation,200 State Street,None,248,4925,608-364-8800,,1955
17565,First Data Merchant Services Corporation,5565 Glenridge Connector Ne,None,13878,24000,404 890 2000,,1981
17566,Glassline Corporation,28905 Glenwood Rd.,None,2630,115,419-666-5942,,1970
17567,Webgistix Corporation,127 E. Warm Spring Rd.,None,40371,100,702-666-0173,,2002
17568,"Softmart, Inc.",450 Acorn Lane,None,847,241,8887638627,,1982
17569,"Jgc America, Inc.",3151 Briarpark Drive,Suite 400,35825,210,832-591-2237,,1983
17570,Expicient Inc.,"26 Chestnut Street, Suite 1D",None,78,67,978-662-0498,,2008
17571,Green Beacon Solutions,255 Washington Street,Suite 245,2364,60,617-485-5000,,2001
17572,Prime Healthcare Centinela Llc Dba Centinela Hospital Medical Center,3300 East Guasti Road,3Rd Floor,41084,1500,909-638-0007,,1924
17573,"Slr Contracting & Service Company, Inc.",260 Michigan Avenue,Suite B,5919,12,716-896-8148,403,1996
17574,"Kwangwon Usa, Inc.",4225 E. Airport Drive,None,41084,7,9093904500,,2004
17575,Mando America Corporation,4201 North Park Drive,None,2521,895,334-364-3600,,1995
17576,Federal Home Loan Mortgage Corporation,8250 Jones Branch Drive,None,9806,5450,7039185000,,1970
17577,Paymentwall Inc.,255 9Th Street,None,42181,9,415-707-9920,,2010
17578,Direct Marketing Association,1120 Avenue Of The Americas,13Th Floor,3960,79,212-768-7277,,1917
17579,"Logic Controls, Inc.",999 South Oyster Bay Rd,Building 104,275,37,5162480400,,1982
17580,Sejong Llp,2050 Center Ave,Suite 415,1113,7,2016062262,,2003
17581,China Telecom (Americas) Corporation,607 Herndon Parkway,Suite 201,1414,105,703-787-0088,17,2001
17582,"First Clover Leaf Bank, Na",6814 Goshen Road,None,943,115,618-656-6122,,2006
17583,"Toyota Infotechnology Center Usa, Inc.",465 Bernardo Avenue,None,42132,33,650-694-4100,,2001
17584,Login Consulting Services Inc.,300 N Continental Blvd,Suite 530,952,110,3106079091,,1996
17585,Universal Processing Llc,210 5Th Ave Suite 1002,None,3909,8,6463953714,,2009
17586,Momentive Performance Materials Usa,260 Hudson River Road,None,4880,990,518-533-4661,,2007
17587,Epromptus Inc,24175 Northwestern Hwy,Suite 130,22185,21,(248) 468-1603,101,2005
17588,"Idi Consulting, Llc",777 Penn Center East,Suite 201,6476,33,412-829-3010,10,2010
17589,D2Sol Inc,133 Keybridge Dr,Suite # H,2222,20,518-256-9699,,2012
17590,"Tekcommands, Inc",631 E. Big Beaver Rd #105,None,22192,16,248-743-1800,,2009
17591,Ascendum Solutions Llc,10290 Alliance Road,None,20698,184,513-792-5100,,1997
17592,A Medium Corporation Dba Medium,760 Market Street,Suite 900,2996,80,4155085008,,2011
17593,Hudson Data Llc,122 N Genesee St.,Suite 302A,1203,47,7327094300,1,2004
17594,"Xignite, Inc.",1825 S. Grant St. Suite 100,None,42276,28,6506553700,,2000
17595,"Object Technology Solutions, Inc",6363 College Blvd,Suite 230,31004,262,913-345-9080,150,1999
17596,"Dealertrack Digital Services, Inc",3268 Progress Way,None,20649,3900,9376554716,,2006
17597,Dw Matrix Inc,8 Lyman St # 208,None,3654,51,5083299829,,2011
17598,Reflexis Systems,3 Allied Drive,Suite 400,795,142,781493 3400,118,2001
17599,Golfsmith International Inc.,11000 North Ih-35,None,36930,3000,512-821-4040,,1967
17600,"Opc Marketing, Inc",3939 Belt Line Rd,Suite 760,16,13,800-859-5924,211,2001
17601,Cimpress Usa Incorporated,275 Wyman Street,None,3544,942,7816526300,,1999
17602,"Clear Markets Holdings, Inc",831 E. Morehead Street #150,None,12458,25,980-819-1160,,2012
17603,Cintra Software & Services,3 Park Ave.,32Nd Floor,3916,28,2124816501,,1996
17604,"Ej2 Communications, Inc.",336 West 37Th Street,None,3921,26,206-202-4911,,2010
17605,Solarcity,3055 Clearview Way,None,42276,11000,650-963-5100,,2006
17606,"Accomplice, Inc.","611 Mission St, San Francisco, Ca",6Th Floor,42188,28,4156044567,,2013
17607,"Born Group, Inc.",159 W 25Th St,None,2341,83,(212) 625-8590,,2011
17608,Market Organization Inc.,6 East 45Th Street 20Th Floor,None,3918,19,212-869-1165,112,1999
17609,Yash Solutions Llc,6215 Iron Gate Tr,None,13608,53,6785641471,,2000
17610,"Mindspark Interactive Network, Inc","29 Wells Avenue, Suite 300",None,3808,218,9145912000,,1999
17611,"Twitch Interactive, Inc.",225 Bush Street,None,42185,154100,2062661000,,2006
17612,Latentview Analytics Corporation,2540 North First Street Suite 108,None,42624,82,4084936653,,2007
17613,"Nvt, Llc Dba Sunedision",7550 Wisconsin Ave,9Th Floor,9214,1137,314-770-7321,,2010
17614,"Plastikon Industries, Inc.",688 Sandoval Way,None,42337,325,510-400-1010,,1974
17615,Western University Of Health Sciences,309 E. Second Street,None,2710,1092,909-469-5372,,1977
17616,Monroe College,434 Main Street,None,2339,1100,914-740-6476,,1933
17617,University Of Baltimore,1420 N. Charles Street,None,172,1004,410-837-4756,,1925
17618,The University Of Wisconsin At Whitewater,Center For Global Education,800 West Main Street,24662,1250,262-472-5759,,1868
17619,Houston Independent School District,4400 W. 18Th Street,None,35890,29280,713 5567406,,1923
17620,Us Fine Art Education Center Inc.,9451 1/2 Las Tunas Drive,None,3365,20,626 673-6368,,1996
17621,Etsy Inc.,117 Adams Street,None,400,658,(347) 382-7578,,2005
17622,"Mailin Mimi Lai D.D.S., P.C.",11 East Broadway,13Th Floor,3968,19,212-227-3088,,1988
17623,West Haven Smile Dental Llc,666 Campbell Avenue,None,3623,16,203-889-2611,,2012
17624,South Texas Kidney Specialists,1901 South 1St St,#600,36723,21,956-631-6136,,1991
17625,"Singh Realty&Mortgage,Incdbageisert Animalhospital",1827 S El Dorado St,None,42668,10,4084600413,,2006
17626,"Geo Specialty Chemicals, Inc.",340 Mathers Road,None,8446,424,2157739280,,1993
17627,Sofidel America Corp,1006 Marley Drive,None,15824,500,8635471100,,2013
17628,"Harding Marketing Communications, Inc.",377 South Daniel Way,None,42620,65,408-345-4545,,1981
17629,Snap-On Business Solutions,4025 Kinross Lakes Parkway,None,20251,260,330-659-1600,,1920
17630,"Nerdwallet, Inc.",901 Market St,6Th Floor,42181,200,4155162450,,2011
17631,Quality Building Services Corp,801 Second Avenue,8Th Floor,3918,696,2126092913,,2000
17632,"Gdf Suez Energy North America, Inc.",1990 Post Oak Boulevard,Suite 1900,35842,1300,713-636-0000,,1981
17633,"Cmgrp, Inc.",909 Third Avenue,None,3936,1493,212-445-8000,,1986
17634,"Paystream Software, Inc.",768 Bedford Ave,None,4411,75,718-522-2000,463,2014
17635,"Manhattan Associates, Inc.",2300 Windy Ridge Parkway,Suite 1000,13870,2844,678-597-7719,,1989
17636,Pricewaterhousecoopers Advisory Services Llc,4040 West Boy Scout Boulevard,None,15671,30000,813-351-2888,,2014
17637,Lumium Design,2905 Stender Way,Unit 78,42572,4,6506902173,,2014
17638,Das North America,840 Industrial Park Blvd.,None,16738,409,3342842544,,2012
17639,"Venetian Casino Resort, Llc",3355 Las Vegas Blvd. South,None,40360,9000,7024141000,,1997
17640,College Park Athletic Club,2223 Half Day Rd,None,27820,100,8479485330,,1977
17641,Shubh Solutions Llc,10225 Barnes Canyon Road,Suite A206,41250,35,858 202 0090,,2004
17642,"Wagner Engineering & Survey, Inc.",17134 Devonshire Street,Suite 200,40923,19,818-892-6565,,1989
17643,C&L Global Inc.,65 Railroad Ave Suite# 206,None,2847,11,2019410777,,2008
17644,Endeavor Services Inc,1800 W Loop South,Suite 1100B,35807,13,281-369-5908,,2013
17645,"Edf Trading North America, Llc",4700 W. Sam Houston Parkway N.,Suite 250,35824,355,281-781-0333,,2008
17646,Pitchbook Data,901 5Th Ave Ste. 1200,None,44084,203,2066231986,,2007
17647,Beyin Information Technology Llc,39 Plymouth St.,Suite D,32397,8,8622108370,,2011
17648,Pacific Zephyr Range Hood,2277 Harbor Bay Pkwy,None,42285,17,4152821211,,1994
17649,Hillstone Networks Corp,"292 Gibraltar Dr, Suite 105",None,42177,15,4085086750,,2012
17650,Eisai Inc.,100 Tice Boulevard,None,35700,1800,210-949-4546,,1995
17651,Interactive Broadband Consulting Group Llc,1628 Jfk Blvd,Suite 1701,8351,136,877-422-0004,,2001
17652,"Cyberthink, Inc.",685 Route 202 206 Ste 101,None,3873,309,908-429-8008,5055,1996
17653,Well Child,650 New York Street,None,17624,154,9017285858,242,1998
17654,Bias Corporation,1100 Abernathy Road,Suite 950,13857,94,7703520151,,2000
17655,Umt Consulting Group,One Battery Park Plaza,Floor 4,3894,145,212-965-0550,,1989
17656,"The Wedgwood Group, Llc",445 Holcomb Ranch Lane,None,40497,247,775-851-0123,,2000
17657,Tekwissen Llc,321 South Main Street,Suite 300,22211,128,7345504448,,2009
17658,Cerebra Consulting Inc,1950 Street Rd,Suite 315,256,39,215-253-4737,101,2004
17659,Allvia,"657 North Pastoria, Ave.",None,3327,15,408-212-3200,,1997
17660,"Redbox Automated Retail, Llc",1 Tower Lane,Suite 900,28005,1700,630-756-8016,,2004
17661,"Pandora Media, Inc",2101 Webster Street,Suite 1650,42415,2054,510-451-4100,,2000
17662,"Trn Systems, Inc",20000 Horizon Way,Suite # 270,2237,34,8566385152,,2004
17663,"Diaspark, Inc",515 Plainfield Ave,Suite 1,936,191,7322486764,,1993
17664,"Costar Realty Information, Inc",1331 L Street Nw,None,8732,2550,202-623-5261,,1987
17665,Bottle Rocket Llc,14841 Dallas Pkwy,8Th Floor,34925,180,214-310-1800,,2008
17666,Techwave Consulting Inc,1 E. Uwchlan Ave,Ste101,1026,79,484-872-8707,,2004
17667,"Poshmark, Inc.","1350 Willow Rd, Suite 101",None,2066,94,650 262-4771,,2011
17668,Eyefinity,10875 International Drive,Suite 200,2791,249,(916) 858-5600,,2000
17669,Infinity Insurance Company,3700 Colonnade Parkway,Suite 600,16382,2260,205-803-8049,,1978
17670,"Heywire, Inc.",1 Canal Park,Suite 1130,9518,30,6173294309,,2010
17671,"Insperity, Inc.",19001 Crescent Springs Dr.,None,36019,2200,281-348-2871,,1986
17672,Smartplug Systems Inc,9 Mcguire Drive,None,3640,1,9736004188,,1998
17673,"Kairos Technologies, Inc",433 E Las Colinas Blvd,Suite 1240,34720,95,214-389-5616,101,2003
17674,Health Care Service Corp.,300 E. Randolph St.,None,28234,20000,(312) 653-6041,,1975
17675,"Netbrain Technologies, Inc",15 Network Drive,None,430,174,7812217199,,2004
17676,Lyft Inc,185 Berry Street,Suite 5000,42197,450,(415) 766-1147,,2007
17677,Mozilla Corporation,331 East Evelyn Avenue,None,42129,520,650-963-8813,,2005
17678,Sagitec Solutions Llc,422 County Road D East,None,25599,178,6122934503,,2004
17679,"Sharpedge Solutions, Inc.",2728 Forgue Dr,Suite 106,28223,25,630 792 9639,,2000
17680,Code Ace Solutions Inc,50 Cragwood Rd Suite # 217,None,3202,130,7327348279,,2012
17681,Georgia-Pacific Llc (Georgia-Pacific Corporation),133 Peachtree Street,None,13824,35000,404-652-4475,,1927
17682,"Shop Architects, P.C.",233 Broadway,11Th Floor,4085,202,2128899005,111,1996
17683,"Profitect, Inc.",1601 Trapelo Road,None,3544,27,781-902-8563,,2007
17684,"Sailpoint Technologies, Inc.","11305 Four Points Drive,","Building 2, Suite 100",36899,316,512-346-2000,,2004
17685,Emphasis Software Development Llc,Harborside Plaza 10,3 Second Street,33996,4230,201-793-5638,,1969
17686,Dhruv Management Llc,14106 Us Hwy 19,None,1505,3,7278469507,,2012
17687,Alacrity Its Inc,"600 E. Higgins Road , Suite # 2D,",None,962,6,630 847 0894,,2010
17688,"Questpay, Inc.","D/B/A V2 Technologies, Inc.","160 Durham Avenue, Suite 104",2086,20,732-372-7336,,2005
17689,Iconsoft Inc.,101 Cambridge Street Suite 360,None,430,147,888-205-4614,1,1998
17690,Nyfix Inc.,11 Times Square,31St Floor,3960,52,2129910811,,2001
17691,Whatsapp Inc.,650 Castro Street,Suite 120-219,42129,7185,408-940-6886,,2009
